,Model,accuracy,confusion,f1,precision,recall,train_size
0,SVM BoW,0.6177566045907319,"[[236.8  33.   62.4  21.4  30.8]
 [ 66.2 340.4  18.   13.2  18.6]
 [ 33.6  18.2  80.   18.    7.2]
 [108.8  73.4 134.  491.   22.2]
 [ 93.6  28.2  56.6  25.2 278.2]]",0.5698780539436121,0.600585612984901,0.6416408958311959,40
1,SVM TFIDF,0.6215677782589866,"[[240.4  34.2  47.2  20.   26. ]
 [ 32.4 329.8  17.   10.6   9.2]
 [ 32.2  18.2  80.2  19.    6. ]
 [126.2  83.2 131.  491.6  22.6]
 [107.8  27.8  75.6  27.6 293.2]]",0.5707779487790757,0.6063597135638934,0.6567993802754885,40
2,SVM W2V,0.3528800346470333,"[[105.2  41.4  42.6  47.8  29.4]
 [113.2 216.2  59.6  72.6  65.6]
 [ 31.6  21.4  30.4  36.2  17.2]
 [208.2 169.8 187.2 370.  151.8]
 [ 80.8  44.4  31.2  42.2  93. ]]",0.2822175487164857,0.3268377036421969,0.33710313249040397,40
3,SVM Hybrid,0.565266349068861,"[[202.8  31.6  37.4  15.2  24.4]
 [ 63.2 318.2  29.8  14.4  21.6]
 [ 35.   13.4  65.   24.2  11.2]
 [163.  112.2 187.  500.8  81.4]
 [ 75.   17.8  31.8  14.2 218.4]]",0.5062458894093275,0.5405166462858834,0.6360396043761509,40
4,SVM Hybrid B,0.6349068860978779,"[[258.6  48.   59.8  24.8  24.2]
 [ 67.4 340.8  19.6  13.   19.4]
 [ 39.6  15.4  98.2  21.4   9. ]
 [ 98.2  66.2 131.  485.   21. ]
 [ 75.2  22.8  42.4  24.6 283.4]]",0.5960771047919924,0.6199943237194698,0.6519282433595466,40
5,SVM BoW,0.7371529308065227,"[[379.8  23.   51.6  14.6  27.4]
 [ 32.2 364.   24.4  12.4   8.8]
 [ 50.8  27.4 155.   39.4   9.6]
 [ 40.8  53.4  90.  475.6   7.2]
 [ 25.6  17.2  24.4  16.2 298.2]]",0.7182438802776815,0.7241237187419453,0.7473349311732452,80
6,SVM TFIDF,0.7261348611723225,"[[387.8  30.6  64.6  18.4  20.6]
 [ 25.8 345.   17.2  11.    7.6]
 [ 33.8  15.  125.2  29.    5.6]
 [ 52.4  73.8  97.2 481.8   9.6]
 [ 29.4  20.6  41.2  18.  307.8]]",0.7025982509982834,0.7096309648938774,0.7367928273155488,80
7,SVM W2V,0.4247686205376818,"[[191.   58.8  70.6  53.2  57.6]
 [101.2 269.8  47.6  74.8  64.6]
 [ 22.4  13.6  31.   20.4  14.2]
 [156.  112.8 160.6 376.  118.8]
 [ 58.6  30.   35.6  33.8  96. ]]",0.36928247145018533,0.3912442045190514,0.4183486998957699,80
8,SVM Hybrid,0.6847069193477303,"[[334.6  30.4  59.4  17.4  21.8]
 [ 47.6 351.6  23.6  16.2  23. ]
 [ 45.   14.4 115.2  32.4   9.8]
 [ 72.   72.4 122.4 482.8  27.2]
 [ 30.   16.2  24.8   9.4 269.4]]",0.6598250533310749,0.6650728109213367,0.7021770954544206,80
9,SVM Hybrid B,0.7337152930806522,"[[382.8  35.   55.6  19.4  27. ]
 [ 31.8 355.4  16.   10.4   8.4]
 [ 55.6  26.6 161.2  47.8  10.4]
 [ 38.8  51.8  94.  468.    8. ]
 [ 20.2  16.2  18.6  12.6 297.4]]",0.7198348289754798,0.7220564440694375,0.7399181253744708,80
10,SVM BoW,0.7843876177658143,"[[383.6  18.4  34.   14.2   9.4]
 [ 43.  405.2  28.   18.   11. ]
 [ 56.2  22.  183.   42.    9.4]
 [ 24.4  19.8  80.6 465.    3. ]
 [ 15.8   9.4  12.   10.  311.6]]",0.7715240222983419,0.7765606378421956,0.784245653748916,120
11,SVM TFIDF,0.7766711529834007,"[[391.6  24.8  41.8  18.6  10.6]
 [ 35.2 391.2  23.   11.8  10.4]
 [ 44.   14.6 158.8  28.8   5.8]
 [ 29.4  29.4  85.2 474.8   2.8]
 [ 22.8  14.8  28.8  15.2 314.8]]",0.7574867547665984,0.7648065595227552,0.7738064022637038,120
12,SVM W2V,0.45257963212202784,"[[182.8  49.8  61.   43.   45.4]
 [111.8 292.4  53.8  83.2  72.2]
 [ 45.2  20.4  56.2  29.   21.4]
 [122.   84.8 130.2 355.8  83.8]
 [ 61.2  27.4  36.4  38.2 121.6]]",0.4137996642461658,0.4269607287266875,0.45289157538583485,120
13,SVM Hybrid,0.741049798115747,"[[348.   20.8  43.4  15.4  11.2]
 [ 48.4 384.   27.4  17.6  19.8]
 [ 54.8  15.  151.4  34.2  11.2]
 [ 49.8  46.  100.2 474.4   8.2]
 [ 22.    9.   15.2   7.6 294. ]]",0.7243960405145623,0.7286154169258119,0.7466949705981513,120
14,SVM Hybrid B,0.7816061013907583,"[[385.6  20.8  37.   16.6  11.2]
 [ 32.2 394.2  19.    9.8   9.8]
 [ 60.8  22.8 185.8  48.    8.6]
 [ 28.6  28.6  84.2 464.6   2.8]
 [ 15.8   8.4  11.6  10.2 312. ]]",0.7722959033971863,0.7743478530992436,0.779484410791602,120
15,SVM BoW,0.807309273640932,"[[402.4  20.4  37.2  15.   11.2]
 [ 26.4 401.8  18.8  14.2   9.4]
 [ 53.   19.6 194.8  40.8   9.8]
 [ 20.   14.6  71.4 461.4   1. ]
 [ 11.6   9.4   9.8   8.2 306.8]]",0.7973909313833905,0.7995928664357865,0.8050642110517001,160
16,SVM TFIDF,0.7979899497487437,"[[409.6  30.2  49.2  23.6  12.8]
 [ 23.6 392.6  19.2  11.    8.8]
 [ 39.2  10.8 164.8  23.8   4.6]
 [ 25.4  20.   75.4 469.8   2. ]
 [ 15.6  12.2  23.4  11.4 310. ]]",0.7813281320608148,0.7855584621393279,0.8004283649408309,160
17,SVM W2V,0.4660575605299223,"[[204.8  53.6  68.   54.2  48.8]
 [102.8 295.   58.4  80.6  71.2]
 [ 44.2  16.8  54.6  28.4  18. ]
 [108.2  70.  114.2 334.8  69.2]
 [ 53.4  30.4  36.8  41.6 131. ]]",0.4278956276907732,0.44160535215624064,0.45441371090797206,160
18,SVM Hybrid,0.7723161260849702,"[[381.2  23.   43.4  18.4  10.6]
 [ 33.8 383.8  24.8  16.2  16.2]
 [ 45.6  14.6 159.4  27.    7.8]
 [ 36.   34.   90.  470.2   7.6]
 [ 16.8  10.4  14.4   7.8 296. ]]",0.7570009170463243,0.7593609475881523,0.775647881032351,160
19,SVM Hybrid B,0.8040201005025125,"[[403.8  15.4  38.6  14.2  11. ]
 [ 21.2 394.2  16.   10.6   9. ]
 [ 49.8  19.6 189.8  41.6   7. ]
 [ 25.6  27.6  76.4 464.    3. ]
 [ 13.    9.   11.2   9.2 308.2]]",0.7945914897759166,0.7955927923731367,0.8009996264113406,160
20,SVM BoW,0.8200093066542579,"[[411.6  20.   39.8  14.2  11.8]
 [ 16.  395.2  12.    8.2   8. ]
 [ 48.8  20.6 198.2  44.4   9.4]
 [ 18.6  12.   69.  455.8   2. ]
 [  9.8   9.4   6.8   6.  301.4]]",0.8115002287075097,0.8117757790526541,0.8186047612378905,200
21,SVM TFIDF,0.8102373196835739,"[[418.   32.2  48.4  20.   12.6]
 [ 17.4 384.8  14.8   8.2   8.6]
 [ 35.8  12.4 172.4  27.    5.8]
 [ 21.   16.4  74.4 463.2   2.8]
 [ 12.6  11.4  15.8  10.2 302.8]]",0.7962828508549615,0.7977541726732602,0.8112530103634853,200
22,SVM W2V,0.4849697533736621,"[[217.2  52.8  67.4  54.8  41.4]
 [ 91.8 290.8  53.2  71.8  68.4]
 [ 39.8  18.4  57.6  25.4  19.4]
 [104.2  72.  113.  340.4  67.2]
 [ 51.8  23.2  34.6  36.2 136.2]]",0.44856595178131276,0.460071830730873,0.477519009613979,200
23,SVM Hybrid,0.7920893438808749,"[[398.6  24.4  40.2  13.8  11.6]
 [ 22.4 375.4  21.2  13.2  15. ]
 [ 39.2  14.8 170.4  30.4   7.8]
 [ 31.2  32.2  83.8 465.6   6. ]
 [ 13.4  10.4  10.2   5.6 292.2]]",0.7794587080324171,0.779288372703433,0.7938844898096049,200
24,SVM Hybrid B,0.8100511865984178,"[[413.8  22.2  41.8  14.4  11.6]
 [ 12.6 377.2  12.    6.4   7.6]
 [ 42.8  21.  189.   42.6   7.4]
 [ 25.   26.8  75.8 458.6   3.8]
 [ 10.6  10.    7.2   6.6 302.2]]",0.8017433763270374,0.800598625790856,0.8101522912567608,200
25,SVM BoW,0.8272166903745852,"[[404.6  19.2  36.4  16.   11.4]
 [ 14.8 393.4  12.4   8.4   6.2]
 [ 49.   19.4 200.8  42.2   8. ]
 [ 17.4   8.   63.4 446.6   1.4]
 [  9.6   9.6   5.6   6.  299.2]]",0.8196793002112693,0.8202561744727882,0.82384545281472,240
26,SVM TFIDF,0.8231389284020864,"[[413.2  26.4  44.8  21.4  12. ]
 [ 12.8 388.4  14.2   8.4   6.4]
 [ 36.2  10.8 177.6  24.2   4.6]
 [ 21.2  11.2  69.8 455.6   2. ]
 [ 12.   12.8  12.2   9.6 301.2]]",0.8111381534218521,0.8117053606137677,0.8198011165143407,240
27,SVM W2V,0.49189189189189186,"[[227.2  50.4  65.6  52.8  44.2]
 [ 88.  286.4  51.8  71.   70.2]
 [ 41.   17.2  60.6  27.6  20.8]
 [ 99.   74.8 109.2 338.2  66. ]
 [ 40.2  20.8  31.4  29.6 125. ]]",0.45493878592678555,0.4649925518951473,0.4924506388391697,240
28,SVM Hybrid,0.8020862968231389,"[[395.4  19.   39.4  14.6   9.6]
 [ 19.6 375.6  18.6  14.8  10.6]
 [ 39.   15.4 173.6  31.    8.6]
 [ 28.4  28.2  77.  453.2   3.6]
 [ 13.   11.4  10.    5.6 293.8]]",0.7907574102853616,0.7909509638222665,0.7990548018326777,240
29,SVM Hybrid B,0.8183025130393551,"[[410.2  18.6  36.8  15.2  10.6]
 [ 11.8 376.   14.    7.6   6.8]
 [ 43.   21.4 192.2  41.4   6.6]
 [ 22.   22.6  69.  447.4   2.2]
 [  8.4  11.    6.6   7.6 300. ]]",0.8105630632054573,0.8100641156404077,0.814832255825042,240
30,SVM BoW,0.834219429676172,"[[403.8  23.   37.2  14.6   8. ]
 [ 12.2 385.    9.4   6.8   5.8]
 [ 46.4  17.  199.8  41.6   6.6]
 [ 16.4   7.2  60.  438.8   0.6]
 [  8.2   9.2   6.6   6.2 298.6]]",0.8271175384964249,0.8279213887238168,0.8298269238560556,280
31,SVM TFIDF,0.828032866118898,"[[409.6  27.4  40.   20.2   8. ]
 [ 12.6 381.   14.6   8.6   5.4]
 [ 32.6  10.6 178.8  27.    4.2]
 [ 19.6   9.4  67.6 443.4   1.6]
 [ 12.6  13.   12.    8.8 300.4]]",0.8169326916911939,0.8180954257910319,0.8241329012883891,280
32,SVM W2V,0.4918318028032866,"[[238.   50.2  75.8  58.   53. ]
 [ 86.6 283.8  52.8  68.6  68.4]
 [ 33.2  12.6  46.   22.8  17.6]
 [ 92.2  72.  104.8 327.6  58.4]
 [ 37.   22.8  33.6  31.  122.2]]",0.4491385429387195,0.4620934095143367,0.478696558467065,280
33,SVM Hybrid,0.8136297728371193,"[[398.   17.4  35.8  13.6   7.2]
 [ 17.8 372.4  17.8  11.4  10.4]
 [ 36.2  14.2 176.   32.8   6.6]
 [ 22.   24.8  75.  443.6   2. ]
 [ 13.   12.6   8.4   6.6 293.4]]",0.8028617246394049,0.8033492612745698,0.8093134016999176,280
34,SVM Hybrid B,0.8266795553407442,"[[409.2  16.6  37.   14.6   8.8]
 [ 11.2 375.8  11.    7.    5.2]
 [ 39.   18.  191.   42.4   6.4]
 [ 20.   20.6  68.4 438.    2.8]
 [  7.6  10.4   5.6   6.  296.4]]",0.8191727525544783,0.8185155606182205,0.8234509566482835,280
35,SVM BoW,0.8356826022671265,"[[396.8  19.8  35.   13.    7.6]
 [ 10.2 378.4  10.4   7.    5.2]
 [ 45.2  17.4 193.8  39.2   6.6]
 [ 16.    7.4  60.6 433.4   1. ]
 [  9.    9.    6.4   7.4 293.2]]",0.8278304874192669,0.8288145708277856,0.8309443304210816,320
36,SVM TFIDF,0.8339083292262199,"[[404.2  25.4  37.2  16.4   7.8]
 [ 10.2 375.4  11.4   8.2   5.6]
 [ 33.4  11.6 178.4  27.2   5. ]
 [ 17.8   8.2  67.8 439.6   0.8]
 [ 11.6  11.4  11.4   8.6 294.4]]",0.8227164720230415,0.823851334786488,0.8299449115317759,320
37,SVM W2V,0.5016264169541647,"[[244.4  51.   76.   62.8  51.2]
 [ 81.8 280.2  50.2  63.6  67. ]
 [ 32.   10.6  49.6  22.   17.2]
 [ 84.6  69.  100.  320.8  55.4]
 [ 34.4  21.2  30.4  30.8 122.8]]",0.4614601314455551,0.4721794911643788,0.48888938892244516,320
38,SVM Hybrid,0.8176441596845736,"[[394.8  18.4  36.4  13.    7.4]
 [ 13.  367.2  14.8  12.2   9.4]
 [ 37.4  12.4 175.4  34.    7.8]
 [ 21.4  24.   72.  435.    2.4]
 [ 10.6  10.    7.6   5.8 286.6]]",0.8076014374574694,0.8072780312373767,0.8137886647672877,320
39,SVM Hybrid B,0.8310497782158699,"[[400.2  14.8  35.   13.    8.6]
 [  9.2 372.8  10.4   7.4   6.2]
 [ 41.8  17.2 190.6  41.    7.6]
 [ 18.8  18.8  65.  432.8   1.4]
 [  7.2   8.4   5.2   5.8 289.8]]",0.8236041184904318,0.8230734055389913,0.8279512225612125,320
40,SVM BoW,0.844746103569633,"[[390.   10.4  34.2  12.8   7.4]
 [ 11.4 383.4  11.2   8.4   5.6]
 [ 43.4  15.8 194.6  38.6   7.8]
 [ 14.8   5.2  57.6 427.8   0.6]
 [  6.4   8.    3.8   5.4 284.4]]",0.8371576747172412,0.8378581479991072,0.8409397035258438,360
41,SVM TFIDF,0.8420311714429362,"[[399.   17.6  39.   15.6   6.6]
 [ 10.8 378.6  12.8   7.6   5.2]
 [ 31.6  11.6 174.2  26.    6.2]
 [ 15.2   5.8  64.8 435.8   0.6]
 [  9.4   9.2  10.6   8.  287.2]]",0.830021545841465,0.8310206323103799,0.8355658465575013,360
42,SVM W2V,0.5069884364002011,"[[243.8  47.4  76.8  60.2  50.6]
 [ 83.8 279.   50.4  65.6  64.8]
 [ 26.4  11.2  48.   21.2  15.4]
 [ 78.8  62.4  94.8 310.2  47.6]
 [ 33.2  22.8  31.4  35.8 127.4]]",0.46758528006890065,0.47850592435098954,0.4936093405643097,360
43,SVM Hybrid,0.8269482151835092,"[[390.   17.4  36.4  13.    6.6]
 [ 12.2 368.4  14.2  12.    8.4]
 [ 36.   11.2 174.   31.2   7.8]
 [ 18.6  16.2  69.4 431.    1.6]
 [  9.2   9.6   7.4   5.8 281.4]]",0.8164584367130342,0.8164587481584261,0.82234682485745,360
44,SVM Hybrid B,0.8375062845651081,"[[3.938e+02 1.420e+01 3.620e+01 1.320e+01 7.200e+00]
 [9.800e+00 3.716e+02 9.200e+00 7.000e+00 7.000e+00]
 [3.900e+01 1.520e+01 1.880e+02 3.840e+01 8.800e+00]
 [1.800e+01 1.380e+01 6.340e+01 4.300e+02 4.000e-01]
 [5.400e+00 8.000e+00 4.600e+00 4.400e+00 2.824e+02]]",0.8298373148918069,0.8290743097300937,0.8351083120881204,360
45,SVM BoW,0.8479220112878398,"[[384.   10.6  34.4  11.6   7.4]
 [  9.8 379.6   9.4   6.6   4.2]
 [ 43.6  13.4 191.   40.    8.2]
 [ 13.2   4.6  56.6 421.4   0.6]
 [  6.2   7.4   3.    5.6 276.6]]",0.8404281416196351,0.8408913069651002,0.8429513248351516,400
46,SVM TFIDF,0.8484350949204721,"[[3.948e+02 1.580e+01 3.720e+01 1.360e+01 7.800e+00]
 [9.200e+00 3.752e+02 1.040e+01 8.600e+00 5.000e+00]
 [2.960e+01 1.080e+01 1.754e+02 2.680e+01 4.400e+00]
 [1.400e+01 4.400e+00 6.380e+01 4.288e+02 4.000e-01]
 [9.200e+00 9.400e+00 7.600e+00 7.400e+00 2.794e+02]]",0.8373630984516431,0.8378938819017947,0.8422343103494754,400
47,SVM W2V,0.5105182144689584,"[[235.4  46.   73.   59.   45.8]
 [ 75.6 270.   46.8  60.8  57.8]
 [ 26.6  11.8  49.4  23.8  15.2]
 [ 74.6  60.6  89.8 304.4  42.4]
 [ 44.6  27.2  35.4  37.2 135.8]]",0.47376560476169827,0.48435533437698197,0.49341966847014546,400
48,SVM Hybrid,0.8320164186762442,"[[384.8  17.2  37.   12.2   7. ]
 [  9.8 364.8  12.2  11.2   7. ]
 [ 37.6  12.6 175.6  34.8   7.2]
 [ 16.4  12.8  63.4 421.4   0.8]
 [  8.2   8.2   6.2   5.6 275. ]]",0.8225540214576256,0.8226684003559621,0.8269224807668332,400
49,SVM Hybrid B,0.8401231400718316,"[[3.880e+02 1.440e+01 3.580e+01 1.180e+01 6.600e+00]
 [6.600e+00 3.692e+02 9.800e+00 7.400e+00 6.600e+00]
 [4.060e+01 1.660e+01 1.836e+02 3.920e+01 8.600e+00]
 [1.580e+01 8.600e+00 6.100e+01 4.218e+02 4.000e-01]
 [5.800e+00 6.800e+00 4.200e+00 5.000e+00 2.748e+02]]",0.8319968684997473,0.8315780206245768,0.8356722290008125,400
50,SVM BoW,0.8508119434258774,"[[3.788e+02 1.000e+01 3.280e+01 1.180e+01 7.200e+00]
 [1.060e+01 3.714e+02 9.000e+00 6.400e+00 5.000e+00]
 [3.760e+01 1.520e+01 1.888e+02 3.620e+01 7.800e+00]
 [1.360e+01 4.400e+00 5.560e+01 4.134e+02 4.000e-01]
 [6.000e+00 7.200e+00 3.200e+00 4.800e+00 2.718e+02]]",0.8432008206716246,0.8435937625514773,0.8463905395195231,440
51,SVM TFIDF,0.8497642744892614,"[[3.856e+02 1.460e+01 3.420e+01 1.320e+01 6.800e+00]
 [9.400e+00 3.680e+02 9.800e+00 7.200e+00 4.600e+00]
 [2.920e+01 1.220e+01 1.756e+02 2.680e+01 5.600e+00]
 [1.440e+01 4.800e+00 6.140e+01 4.182e+02 4.000e-01]
 [8.000e+00 8.600e+00 8.400e+00 7.200e+00 2.748e+02]]",0.8391783463034322,0.8399648289774516,0.8432881447180712,440
52,SVM W2V,0.5184913567312729,"[[243.4  48.8  76.   56.   50.2]
 [ 67.8 262.6  42.2  57.   52.8]
 [ 25.   11.6  47.   20.8  15.4]
 [ 71.   61.4  92.8 305.   42. ]
 [ 39.4  23.8  31.4  33.8 131.8]]",0.4790636207624175,0.4907485086359328,0.5061260332445568,440
53,SVM Hybrid,0.8348873755893138,"[[374.4  16.2  35.6  12.2   6.2]
 [  9.4 359.4  10.2   9.8   6.6]
 [ 35.4  11.  173.4  30.2   7.8]
 [ 18.8  12.8  63.4 416.4   1.4]
 [  8.6   8.8   6.8   4.  270.2]]",0.8253955684122098,0.8253778839259829,0.8313944204751742,440
54,SVM Hybrid B,0.8447354635935046,"[[3.796e+02 1.320e+01 3.460e+01 1.320e+01 6.200e+00]
 [8.000e+00 3.632e+02 9.200e+00 7.400e+00 6.400e+00]
 [3.660e+01 1.540e+01 1.842e+02 3.420e+01 8.000e+00]
 [1.660e+01 1.020e+01 5.860e+01 4.142e+02 2.000e-01]
 [5.800e+00 6.200e+00 2.800e+00 3.600e+00 2.714e+02]]",0.8374414870936594,0.836806651801407,0.8413821996273307,440
55,SVM BoW,0.8524344569288388,"[[372.    7.8  31.4  10.8   6.4]
 [ 10.4 364.4   8.    5.6   5.6]
 [ 36.8  13.8 184.8  35.    7.2]
 [ 14.    6.6  56.2 406.2   0.6]
 [  5.6   6.8   2.2   5.  265.8]]",0.8450888909122364,0.8448358461875424,0.8480524027962769,480
56,SVM TFIDF,0.852434456928839,"[[376.6  13.6  32.6  12.    6.8]
 [ 10.  362.    7.4   7.4   4.8]
 [ 28.4  10.6 173.8  24.8   4.8]
 [ 15.8   6.   62.  412.4   0.8]
 [  8.    7.2   6.8   6.  268.4]]",0.8427331573460661,0.8425224781166287,0.8474562971510642,480
57,SVM W2V,0.5229534510433387,"[[239.6  44.4  74.   50.6  48.6]
 [ 68.4 259.6  39.4  56.   49.2]
 [ 21.4  10.4  43.4  18.4  14.6]
 [ 71.4  61.4  94.4 303.8  42.2]
 [ 38.   23.6  31.4  33.8 131. ]]",0.48274397119487905,0.4940182677800277,0.5087227491087722,480
58,SVM Hybrid,0.8387372926698771,"[[370.2  15.8  34.6  11.6   6.2]
 [ 10.2 352.4   8.8   9.4   6. ]
 [ 32.8   9.6 171.   29.2   7.2]
 [ 17.4  13.8  62.6 408.8   1. ]
 [  8.2   7.8   5.6   3.6 265.2]]",0.8297895359834666,0.8290461127993247,0.8352624953758323,480
59,SVM Hybrid B,0.847084002140182,"[[3.738e+02 1.280e+01 3.160e+01 1.220e+01 7.000e+00]
 [7.600e+00 3.566e+02 7.400e+00 7.000e+00 6.000e+00]
 [3.560e+01 1.360e+01 1.822e+02 3.480e+01 6.400e+00]
 [1.600e+01 1.040e+01 5.940e+01 4.048e+02 4.000e-01]
 [5.800e+00 6.000e+00 2.000e+00 3.800e+00 2.658e+02]]",0.8404126314517184,0.8393277611354032,0.8444427749042653,480
60,SVM BoW,0.8550027337342812,"[[365.4   7.6  29.8  10.4   5.4]
 [ 10.4 356.2   6.2   4.6   5.4]
 [ 34.8  12.4 181.8  35.6   5.2]
 [ 13.8   8.   54.  398.4   0.6]
 [  6.    6.4   2.8   5.8 262. ]]",0.848002990261546,0.8480514160293483,0.8498141087132073,520
61,SVM TFIDF,0.853143794423182,"[[370.2  10.2  30.8  11.6   5. ]
 [ 10.  354.8   6.8   6.6   5. ]
 [ 27.8   9.8 169.8  28.    4.2]
 [ 15.6   7.   60.2 402.2   1. ]
 [  6.8   8.8   7.    6.4 263.4]]",0.8435541523881371,0.8435513024527082,0.847005641209515,520
62,SVM W2V,0.5272826681246583,"[[233.4  44.   65.4  48.   43.4]
 [ 68.4 253.4  41.6  56.6  47.6]
 [ 23.   10.8  49.6  22.8  14.2]
 [ 68.2  58.   88.2 294.   39.4]
 [ 37.4  24.4  29.8  33.4 134. ]]",0.49261049866964157,0.5009341945553542,0.5203407298292448,520
63,SVM Hybrid,0.8404592673592127,"[[364.6  16.   31.2  12.4   6. ]
 [ 10.2 343.6   8.    8.    6. ]
 [ 30.2   9.4 170.4  33.    5.4]
 [ 17.4  13.8  59.6 398.2   0.8]
 [  8.    7.8   5.4   3.2 260.4]]",0.8325880859128713,0.8318342486299916,0.8368721112819626,520
64,SVM Hybrid B,0.8483324220885728,"[[366.6  13.2  29.2  12.2   5.2]
 [  8.4 348.    7.    6.8   5.6]
 [ 34.2  13.4 180.6  37.    5.8]
 [ 15.    9.4  56.  394.8   0.4]
 [  6.2   6.6   1.8   4.  261.6]]",0.8422303064835666,0.841667904254461,0.844708696588858,520
65,SVM BoW,0.8562325321408608,"[[359.2   7.8  30.2  11.4   5.2]
 [ 10.4 348.8   6.8   5.    5.4]
 [ 32.8  12.  176.4  34.4   4.4]
 [ 14.6   8.   52.6 390.4   0.8]
 [  4.4   4.8   2.4   3.8 257. ]]",0.8494709221467336,0.8488269495436966,0.8522498740109892,560
66,SVM TFIDF,0.857685858021241,"[[363.8  11.   31.6  12.2   5.2]
 [ 10.8 349.    6.6   6.8   4.8]
 [ 25.6   8.2 167.   24.8   2.6]
 [ 15.    7.2  58.  395.6   1.2]
 [  6.2   6.    5.2   5.6 259. ]]",0.8487905740318091,0.8479735358189323,0.8535448547358581,560
67,SVM W2V,0.5320290665176076,"[[228.6  40.6  64.   45.4  41.4]
 [ 66.2 250.6  39.2  56.8  48.2]
 [ 22.8  11.6  52.6  21.6  15.4]
 [ 68.   55.6  85.6 289.   36.8]
 [ 35.8  23.   27.   32.2 131. ]]",0.49931680689201174,0.5061421197434802,0.524168517753835,560
68,SVM Hybrid,0.8469536053661262,"[[360.   13.   30.4  12.    5.6]
 [  9.6 339.8   7.4   8.2   5.4]
 [ 28.2   9.6 169.4  30.6   5. ]
 [ 16.2  12.4  56.8 390.2   1. ]
 [  7.4   6.6   4.4   4.  255.8]]",0.8393399281269032,0.8384232056207755,0.843590780905048,560
69,SVM Hybrid B,0.8533258803801006,"[[360.8  11.2  27.8  12.6   5.8]
 [  8.  343.8   6.8   6.2   5.8]
 [ 32.   12.2 179.8  35.2   5.6]
 [ 15.2   8.4  52.8 387.4   0.8]
 [  5.4   5.8   1.2   3.6 254.8]]",0.8475563013393289,0.8465149569351036,0.8503064905750366,560
70,SVM BoW,0.8576329331046312,"[[349.8   5.4  26.6  11.6   5. ]
 [  9.6 344.4   6.2   4.6   5.4]
 [ 33.   12.8 174.4  35.8   5.6]
 [ 13.2   7.   52.2 379.8   0.6]
 [  4.2   4.6   2.    3.6 251.6]]",0.8509719948944319,0.8504607436922808,0.8531305650558652,600
71,SVM TFIDF,0.8567181246426528,"[[355.2  10.2  31.2  12.2   5.6]
 [  9.8 344.8   7.8   7.    4.6]
 [ 25.2   8.  162.   28.    3.2]
 [ 13.4   6.   55.8 382.8   1.2]
 [  6.2   5.2   4.6   5.4 253.6]]",0.8473739327671514,0.8466720439153945,0.8506672011129295,600
72,SVM W2V,0.5376786735277301,"[[230.   41.2  61.6  45.   41.8]
 [ 62.8 247.2  40.4  53.2  47.8]
 [ 21.   10.6  51.4  21.6  16.6]
 [ 64.8  53.6  82.6 286.6  36.8]
 [ 31.2  21.6  25.4  29.  125.2]]",0.5034665927273083,0.5096934317681658,0.5281754083642536,600
73,SVM Hybrid,0.8493996569468267,"[[349.8  11.6  29.4  11.    5.6]
 [  9.6 336.6   7.    9.    5.8]
 [ 29.2   9.2 167.2  29.8   5.8]
 [ 15.2  11.   54.6 381.6   0.6]
 [  6.    5.8   3.2   4.  250.4]]",0.8419880306777365,0.8408132145234374,0.84602487133313,600
74,SVM Hybrid B,0.8552315608919383,"[[350.2   8.4  25.6  11.2   5.2]
 [  8.4 339.6   6.8   7.    5.8]
 [ 31.8  13.2 175.4  34.4   5.6]
 [ 14.4   7.2  52.4 379.8   0.8]
 [  5.    5.8   1.2   3.  250.8]]",0.8490038467951322,0.8482267841176154,0.8512482822802754,600
75,SVM BoW,0.859098888238736,"[[342.4   5.6  26.6  12.8   4.6]
 [  9.8 335.8   6.4   4.6   4.6]
 [ 29.6  11.  166.4  30.2   4.4]
 [ 14.6   8.   53.4 374.    0.8]
 [  4.4   4.6   1.8   3.  249.6]]",0.8519302763702766,0.8509426275599139,0.8543614280139546,640
76,SVM TFIDF,0.8609713282621415,"[[348.4   8.   28.6  12.6   4.2]
 [ 10.4 338.    7.2   7.2   4.4]
 [ 23.2   7.8 156.8  23.6   2.2]
 [ 12.8   6.4  57.6 376.2   1.2]
 [  6.    4.8   4.4   5.  252. ]]",0.8514056315674869,0.8505027330304149,0.8558062652658371,640
77,SVM W2V,0.5384435342305443,"[[227.4  40.   63.6  42.8  39.4]
 [ 61.8 242.2  39.8  54.4  49.4]
 [ 19.4  11.   47.2  18.2  17.4]
 [ 65.6  54.6  82.2 283.8  38.2]
 [ 26.6  17.2  21.8  25.4 119.6]]",0.5024906592012022,0.5082980307560664,0.5299536123194499,640
